===============================================================================
Id,000012.XSHE,len,datetime,open,high,low,close,volume,openinterest,,len,datetime,open,high,low,close,volume,openinterest,PivotMultiTF,len,datetime,LinesCoupler_6,len,p,s1,s2,r1,r2,Broker,len,cash,value,BuySell,len,buy,sell,BuySell,len,buy,sell,DataTrades,len,000012.XSHE,
448,000012.XSHE,448,2019-11-06 23:59:59.999989,141.46,141.77,139.55,140.5,230870.0,0.0,,22,2019-10-31 23:59:59.999989,135.42,146.86,134.15,137.64,5625395.0,0.0,PivotMultiTF,448,737369.9999999999,LinesCoupler_6,448,139.54999999999998,132.23999999999995,126.83999999999997,144.94999999999996,152.26,Broker,448,1363754.85,1363754.85,BuySell,448,,,BuySell,22,,,DataTrades,448,,
449,000012.XSHE,449,2019-11-07 23:59:59.999989,141.14,142.41,139.55,141.14,200478.0,0.0,,22,2019-10-31 23:59:59.999989,135.42,146.86,134.15,137.64,5625395.0,0.0,PivotMultiTF,449,737370.9999999999,LinesCoupler_6,449,139.54999999999998,132.23999999999995,126.83999999999997,144.94999999999996,152.26,Broker,449,1363754.85,1363754.85,BuySell,449,,,BuySell,22,,,DataTrades,449,,
450,000012.XSHE,450,2019-11-08 23:59:59.999989,141.46,143.36,141.14,142.09,277599.0,0.0,,22,2019-10-31 23:59:59.999989,135.42,146.86,134.15,137.64,5625395.0,0.0,PivotMultiTF,450,737371.9999999999,LinesCoupler_6,450,139.54999999999998,132.23999999999995,126.83999999999997,144.94999999999996,152.26,Broker,450,1363754.85,1363754.85,BuySell,450,,,BuySell,22,,,DataTrades,450,,
451,000012.XSHE,451,2019-11-11 23:59:59.999989,141.14,141.14,136.69,137.01,276421.0,0.0,,22,2019-10-31 23:59:59.999989,135.42,146.86,134.15,137.64,5625395.0,0.0,PivotMultiTF,451,737374.9999999999,LinesCoupler_6,451,139.54999999999998,132.23999999999995,126.83999999999997,144.94999999999996,152.26,Broker,451,1363754.85,1363754.85,BuySell,451,,,BuySell,22,,,DataTrades,451,,
452,000012.XSHE,452,2019-11-12 23:59:59.999989,137.32,138.91,136.37,137.64,153028.0,0.0,,22,2019-10-31 23:59:59.999989,135.42,146.86,134.15,137.64,5625395.0,0.0,PivotMultiTF,452,737375.9999999999,LinesCoupler_6,452,139.54999999999998,132.23999999999995,126.83999999999997,144.94999999999996,152.26,Broker,452,1363754.85,1363754.85,BuySell,452,,,BuySell,22,,,DataTrades,452,,
453,000012.XSHE,453,2019-11-13 23:59:59.999989,137.64,139.23,137.64,138.6,145740.0,0.0,,22,2019-10-31 23:59:59.999989,135.42,146.86,134.15,137.64,5625395.0,0.0,PivotMultiTF,453,737376.9999999999,LinesCoupler_6,453,139.54999999999998,132.23999999999995,126.83999999999997,144.94999999999996,152.26,Broker,453,1363754.85,1363754.85,BuySell,453,,,BuySell,22,,,DataTrades,453,,
454,000012.XSHE,454,2019-11-14 23:59:59.999989,138.6,140.82,137.96,139.55,222713.0,0.0,,22,2019-10-31 23:59:59.999989,135.42,146.86,134.15,137.64,5625395.0,0.0,PivotMultiTF,454,737377.9999999999,LinesCoupler_6,454,139.54999999999998,132.23999999999995,126.83999999999997,144.94999999999996,152.26,Broker,454,1363754.85,1363754.85,BuySell,454,,,BuySell,22,,,DataTrades,454,,
455,000012.XSHE,455,2019-11-15 23:59:59.999989,139.55,140.82,137.32,137.32,194649.0,0.0,,22,2019-10-31 23:59:59.999989,135.42,146.86,134.15,137.64,5625395.0,0.0,PivotMultiTF,455,737378.9999999999,LinesCoupler_6,455,139.54999999999998,132.23999999999995,126.83999999999997,144.94999999999996,152.26,Broker,455,1363754.85,1363754.85,BuySell,455,,,BuySell,22,,,DataTrades,455,,
456,000012.XSHE,456,2019-11-18 23:59:59.999989,137.32,138.6,136.69,137.64,159793.0,0.0,,22,2019-10-31 23:59:59.999989,135.42,146.86,134.15,137.64,5625395.0,0.0,PivotMultiTF,456,737381.9999999999,LinesCoupler_6,456,139.54999999999998,132.23999999999995,126.83999999999997,144.94999999999996,152.26,Broker,456,1363754.85,1363754.85,BuySell,456,,,BuySell,22,,,DataTrades,456,,
457,000012.XSHE,457,2019-11-19 23:59:59.999989,137.64,139.87,137.64,139.55,217416.0,0.0,,22,2019-10-31 23:59:59.999989,135.42,146.86,134.15,137.64,5625395.0,0.0,PivotMultiTF,457,737382.9999999999,LinesCoupler_6,457,139.54999999999998,132.23999999999995,126.83999999999997,144.94999999999996,152.26,Broker,457,1363754.85,1363754.85,BuySell,457,,,BuySell,22,,,DataTrades,457,,
458,000012.XSHE,458,2019-11-20 23:59:59.999989,139.55,140.5,138.28,139.55,224865.0,0.0,,22,2019-10-31 23:59:59.999989,135.42,146.86,134.15,137.64,5625395.0,0.0,PivotMultiTF,458,737383.9999999999,LinesCoupler_6,458,139.54999999999998,132.23999999999995,126.83999999999997,144.94999999999996,152.26,Broker,458,1363754.85,1363754.85,BuySell,458,,,BuySell,22,,,DataTrades,458,,
459,000012.XSHE,459,2019-11-21 23:59:59.999989,139.23,139.55,137.64,137.96,158972.0,0.0,,22,2019-10-31 23:59:59.999989,135.42,146.86,134.15,137.64,5625395.0,0.0,PivotMultiTF,459,737384.9999999999,LinesCoupler_6,459,139.54999999999998,132.23999999999995,126.83999999999997,144.94999999999996,152.26,Broker,459,1363754.85,1363754.85,BuySell,459,,,BuySell,22,,,DataTrades,459,,
460,000012.XSHE,460,2019-11-22 23:59:59.999989,137.96,139.87,135.42,136.37,284165.0,0.0,,22,2019-10-31 23:59:59.999989,135.42,146.86,134.15,137.64,5625395.0,0.0,PivotMultiTF,460,737385.9999999999,LinesCoupler_6,460,139.54999999999998,132.23999999999995,126.83999999999997,144.94999999999996,152.26,Broker,460,1363754.85,1363754.85,BuySell,460,,,BuySell,22,,,DataTrades,460,,
461,000012.XSHE,461,2019-11-25 23:59:59.999989,136.37,138.91,135.74,138.91,236162.0,0.0,,22,2019-10-31 23:59:59.999989,135.42,146.86,134.15,137.64,5625395.0,0.0,PivotMultiTF,461,737388.9999999999,LinesCoupler_6,461,139.54999999999998,132.23999999999995,126.83999999999997,144.94999999999996,152.26,Broker,461,1363754.85,1363754.85,BuySell,461,,,BuySell,22,,,DataTrades,461,,
462,000012.XSHE,462,2019-11-26 23:59:59.999989,139.55,139.87,137.64,137.96,169354.0,0.0,,22,2019-10-31 23:59:59.999989,135.42,146.86,134.15,137.64,5625395.0,0.0,PivotMultiTF,462,737389.9999999999,LinesCoupler_6,462,139.54999999999998,132.23999999999995,126.83999999999997,144.94999999999996,152.26,Broker,462,1363754.85,1363754.85,BuySell,462,,,BuySell,22,,,DataTrades,462,,
463,000012.XSHE,463,2019-11-27 23:59:59.999989,137.96,139.23,137.32,138.91,140741.0,0.0,,22,2019-10-31 23:59:59.999989,135.42,146.86,134.15,137.64,5625395.0,0.0,PivotMultiTF,463,737390.9999999999,LinesCoupler_6,463,139.54999999999998,132.23999999999995,126.83999999999997,144.94999999999996,152.26,Broker,463,1363754.85,1363754.85,BuySell,463,,,BuySell,22,,,DataTrades,463,,
464,000012.XSHE,464,2019-11-28 23:59:59.999989,138.6,139.55,137.96,138.28,134776.0,0.0,,22,2019-10-31 23:59:59.999989,135.42,146.86,134.15,137.64,5625395.0,0.0,PivotMultiTF,464,737391.9999999999,LinesCoupler_6,464,139.54999999999998,132.23999999999995,126.83999999999997,144.94999999999996,152.26,Broker,464,1363754.85,1363754.85,BuySell,464,,,BuySell,22,,,DataTrades,464,,
465,000012.XSHE,465,2019-11-29 23:59:59.999989,138.91,139.55,137.32,138.91,169675.0,0.0,,22,2019-10-31 23:59:59.999989,135.42,146.86,134.15,137.64,5625395.0,0.0,PivotMultiTF,465,737392.9999999999,LinesCoupler_6,465,139.54999999999998,132.23999999999995,126.83999999999997,144.94999999999996,152.26,Broker,465,1363754.85,1363754.85,BuySell,465,,,BuySell,22,,,DataTrades,465,,
466,000012.XSHE,466,2019-12-02 23:59:59.999989,138.91,141.77,138.6,141.46,321083.0,0.0,,23,2019-11-29 23:59:59.999989,137.64,143.36,135.1,138.91,4310438.0,0.0,PivotMultiTF,466,737395.9999999999,LinesCoupler_6,466,139.54999999999998,132.23999999999995,126.83999999999997,144.94999999999996,152.26,Broker,466,1363754.85,1363754.85,BuySell,466,,,BuySell,23,,,DataTrades,466,,
467,000012.XSHE,467,2019-12-03 23:59:59.999989,141.14,143.05,140.5,143.05,282462.0,0.0,,23,2019-11-29 23:59:59.999989,137.64,143.36,135.1,138.91,4310438.0,0.0,PivotMultiTF,467,737396.9999999999,LinesCoupler_6,467,139.12333333333333,134.88666666666666,130.86333333333332,143.14666666666668,147.38333333333335,Broker,467,1363754.85,1363754.85,BuySell,467,,,BuySell,23,,,DataTrades,467,,
468,000012.XSHE,468,2019-12-04 23:59:59.999989,143.05,143.05,141.46,142.09,273564.0,0.0,,23,2019-11-29 23:59:59.999989,137.64,143.36,135.1,138.91,4310438.0,0.0,PivotMultiTF,468,737397.9999999999,LinesCoupler_6,468,139.12333333333333,134.88666666666666,130.86333333333332,143.14666666666668,147.38333333333335,Broker,468,1363754.85,1363754.85,BuySell,468,,,BuySell,23,,,DataTrades,468,,
469,000012.XSHE,469,2019-12-05 23:59:59.999989,142.41,144.32,141.77,144.0,326116.0,0.0,,23,2019-11-29 23:59:59.999989,137.64,143.36,135.1,138.91,4310438.0,0.0,PivotMultiTF,469,737398.9999999999,LinesCoupler_6,469,139.12333333333333,134.88666666666666,130.86333333333332,143.14666666666668,147.38333333333335,Broker,469,1363754.85,1363754.85,BuySell,469,,,BuySell,23,,,DataTrades,469,,
470,000012.XSHE,470,2019-12-06 23:59:59.999989,143.36,145.91,142.73,144.32,335997.0,0.0,,23,2019-11-29 23:59:59.999989,137.64,143.36,135.1,138.91,4310438.0,0.0,PivotMultiTF,470,737399.9999999999,LinesCoupler_6,470,139.12333333333333,134.88666666666666,130.86333333333332,143.14666666666668,147.38333333333335,Broker,470,16170.84999999986,1372778.8499999999,BuySell,470,140.58905,,BuySell,23,,,DataTrades,470,,
471,000012.XSHE,471,2019-12-09 23:59:59.999989,145.59,146.54,141.46,143.05,362142.0,0.0,,23,2019-11-29 23:59:59.999989,137.64,143.36,135.1,138.91,4310438.0,0.0,PivotMultiTF,471,737402.9999999999,LinesCoupler_6,471,139.12333333333333,134.88666666666666,130.86333333333332,143.14666666666668,147.38333333333335,Broker,471,16170.84999999986,1360840.8499999999,BuySell,471,,,BuySell,23,,,DataTrades,471,,
472,000012.XSHE,472,2019-12-10 23:59:59.999989,142.41,143.68,141.46,143.05,225088.0,0.0,,23,2019-11-29 23:59:59.999989,137.64,143.36,135.1,138.91,4310438.0,0.0,PivotMultiTF,472,737403.9999999999,LinesCoupler_6,472,139.12333333333333,134.88666666666666,130.86333333333332,143.14666666666668,147.38333333333335,Broker,472,16170.84999999986,1360840.8499999999,BuySell,472,,,BuySell,23,,,DataTrades,472,,
473,000012.XSHE,473,2019-12-11 23:59:59.999989,143.68,143.68,140.82,141.46,226773.0,0.0,,23,2019-11-29 23:59:59.999989,137.64,143.36,135.1,138.91,4310438.0,0.0,PivotMultiTF,473,737404.9999999999,LinesCoupler_6,473,139.12333333333333,134.88666666666666,130.86333333333332,143.14666666666668,147.38333333333335,Broker,473,16170.84999999986,1345894.8499999999,BuySell,473,,,BuySell,23,,,DataTrades,473,,
474,000012.XSHE,474,2019-12-12 23:59:59.999989,142.09,145.27,142.09,142.41,469795.0,0.0,,23,2019-11-29 23:59:59.999989,137.64,143.36,135.1,138.91,4310438.0,0.0,PivotMultiTF,474,737405.9999999999,LinesCoupler_6,474,139.12333333333333,134.88666666666666,130.86333333333332,143.14666666666668,147.38333333333335,Broker,474,16170.84999999986,1354824.8499999999,BuySell,474,,,BuySell,23,,,DataTrades,474,,
475,000012.XSHE,475,2019-12-13 23:59:59.999989,143.68,144.95,142.73,144.95,507815.0,0.0,,23,2019-11-29 23:59:59.999989,137.64,143.36,135.1,138.91,4310438.0,0.0,PivotMultiTF,475,737406.9999999999,LinesCoupler_6,475,139.12333333333333,134.88666666666666,130.86333333333332,143.14666666666668,147.38333333333335,Broker,475,16170.84999999986,1378700.8499999999,BuySell,475,,,BuySell,23,,,DataTrades,475,,
476,000012.XSHE,476,2019-12-16 23:59:59.999989,145.91,146.54,143.36,145.27,524216.0,0.0,,23,2019-11-29 23:59:59.999989,137.64,143.36,135.1,138.91,4310438.0,0.0,PivotMultiTF,476,737409.9999999999,LinesCoupler_6,476,139.12333333333333,134.88666666666666,130.86333333333332,143.14666666666668,147.38333333333335,Broker,476,16170.84999999986,1381708.8499999999,BuySell,476,,,BuySell,23,,,DataTrades,476,,
477,000012.XSHE,477,2019-12-17 23:59:59.999989,144.64,152.58,144.32,151.95,1383367.0,0.0,,23,2019-11-29 23:59:59.999989,137.64,143.36,135.1,138.91,4310438.0,0.0,PivotMultiTF,477,737410.9999999999,LinesCoupler_6,477,139.12333333333333,134.88666666666666,130.86333333333332,143.14666666666668,147.38333333333335,Broker,477,16170.84999999986,1444500.8499999999,BuySell,477,,,BuySell,23,,,DataTrades,477,,
478,000012.XSHE,478,2019-12-18 23:59:59.999989,151.95,152.9,149.4,150.36,870068.0,0.0,,23,2019-11-29 23:59:59.999989,137.64,143.36,135.1,138.91,4310438.0,0.0,PivotMultiTF,478,737411.9999999999,LinesCoupler_6,478,139.12333333333333,134.88666666666666,130.86333333333332,143.14666666666668,147.38333333333335,Broker,478,16170.84999999986,1429554.85,BuySell,478,,,BuySell,23,,,DataTrades,478,,
479,000012.XSHE,479,2019-12-19 23:59:59.999989,150.36,157.99,149.09,154.81,1210326.0,0.0,,23,2019-11-29 23:59:59.999989,137.64,143.36,135.1,138.91,4310438.0,0.0,PivotMultiTF,479,737412.9999999999,LinesCoupler_6,479,139.12333333333333,134.88666666666666,130.86333333333332,143.14666666666668,147.38333333333335,Broker,479,16170.84999999986,1471384.8499999999,BuySell,479,,,BuySell,23,,,DataTrades,479,,
480,000012.XSHE,480,2019-12-20 23:59:59.999989,154.17,157.03,151.95,152.26,788364.0,0.0,,23,2019-11-29 23:59:59.999989,137.64,143.36,135.1,138.91,4310438.0,0.0,PivotMultiTF,480,737413.9999999999,LinesCoupler_6,480,139.12333333333333,134.88666666666666,130.86333333333332,143.14666666666668,147.38333333333335,Broker,480,16170.84999999986,1447414.8499999999,BuySell,480,,,BuySell,23,,,DataTrades,480,,
481,000012.XSHE,481,2019-12-23 23:59:59.999989,152.26,154.49,148.77,149.72,679202.0,0.0,,23,2019-11-29 23:59:59.999989,137.64,143.36,135.1,138.91,4310438.0,0.0,PivotMultiTF,481,737416.9999999999,LinesCoupler_6,481,139.12333333333333,134.88666666666666,130.86333333333332,143.14666666666668,147.38333333333335,Broker,481,16170.84999999986,1423538.8499999999,BuySell,481,,,BuySell,23,,,DataTrades,481,,
482,000012.XSHE,482,2019-12-24 23:59:59.999989,149.09,151.63,149.09,150.99,349182.0,0.0,,23,2019-11-29 23:59:59.999989,137.64,143.36,135.1,138.91,4310438.0,0.0,PivotMultiTF,482,737417.9999999999,LinesCoupler_6,482,139.12333333333333,134.88666666666666,130.86333333333332,143.14666666666668,147.38333333333335,Broker,482,16170.84999999986,1435476.8499999999,BuySell,482,,,BuySell,23,,,DataTrades,482,,
483,000012.XSHE,483,2019-12-25 23:59:59.999989,151.31,151.95,148.77,149.72,401294.0,0.0,,23,2019-11-29 23:59:59.999989,137.64,143.36,135.1,138.91,4310438.0,0.0,PivotMultiTF,483,737418.9999999999,LinesCoupler_6,483,139.12333333333333,134.88666666666666,130.86333333333332,143.14666666666668,147.38333333333335,Broker,483,16170.84999999986,1423538.8499999999,BuySell,483,,,BuySell,23,,,DataTrades,483,,
484,000012.XSHE,484,2019-12-26 23:59:59.999989,150.04,154.81,149.09,153.22,708062.0,0.0,,23,2019-11-29 23:59:59.999989,137.64,143.36,135.1,138.91,4310438.0,0.0,PivotMultiTF,484,737419.9999999999,LinesCoupler_6,484,139.12333333333333,134.88666666666666,130.86333333333332,143.14666666666668,147.38333333333335,Broker,484,16170.84999999986,1456438.8499999999,BuySell,484,,,BuySell,23,,,DataTrades,484,,
485,000012.XSHE,485,2019-12-27 23:59:59.999989,156.08,156.08,151.31,151.63,672756.0,0.0,,23,2019-11-29 23:59:59.999989,137.64,143.36,135.1,138.91,4310438.0,0.0,PivotMultiTF,485,737420.9999999999,LinesCoupler_6,485,139.12333333333333,134.88666666666666,130.86333333333332,143.14666666666668,147.38333333333335,Broker,485,16170.84999999986,1441492.8499999999,BuySell,485,,,BuySell,23,,,DataTrades,485,,
486,000012.XSHE,486,2019-12-30 23:59:59.999989,150.04,162.76,149.4,160.53,1768891.0,0.0,,23,2019-11-29 23:59:59.999989,137.64,143.36,135.1,138.91,4310438.0,0.0,PivotMultiTF,486,737423.9999999999,LinesCoupler_6,486,139.12333333333333,134.88666666666666,130.86333333333332,143.14666666666668,147.38333333333335,Broker,486,16170.84999999986,1525152.8499999999,BuySell,486,,,BuySell,23,,,DataTrades,486,,
487,000012.XSHE,487,2019-12-31 23:59:59.999989,158.62,160.85,156.72,159.26,941602.0,0.0,,23,2019-11-29 23:59:59.999989,137.64,143.36,135.1,138.91,4310438.0,0.0,PivotMultiTF,487,737424.9999999999,LinesCoupler_6,487,139.12333333333333,134.88666666666666,130.86333333333332,143.14666666666668,147.38333333333335,Broker,487,16170.84999999986,1513214.8499999999,BuySell,487,,,BuySell,23,,,DataTrades,487,,
488,000012.XSHE,487,2019-12-31 23:59:59.999989,158.62,160.85,156.72,159.26,941602.0,0.0,,24,2019-12-31 23:59:59.999989,138.91,162.76,138.6,159.26,13628165.0,0.0,PivotMultiTF,488,737424.9999999999,LinesCoupler_6,487,139.12333333333333,134.88666666666666,130.86333333333332,143.14666666666668,147.38333333333335,Broker,488,16170.84999999986,1513214.8499999999,BuySell,487,,,BuySell,24,,,DataTrades,488,,
===============================================================================
Cerebro:
  -----------------------------------------------------------------------------
  - Datas:
    +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
    - Data0:
      - Name: 000012.XSHE
      - Timeframe: Days
      - Compression: 1
    +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
    - Data1:
      - Name: 
      - Timeframe: Months
      - Compression: 1
  -----------------------------------------------------------------------------
  - Strategies:
    +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
    - PivotMultiTF:
      *************************************************************************
      - Params:
        - lowestperiod: 5
        - trailamount: 0.0
        - trailpercent: 0.05
      *************************************************************************
      - Indicators:
        .......................................................................
        - Lowest:
          - Lines: lowest
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Params:
            - period: 5
        .......................................................................
        - LinesCoupler_6:
          - Lines: p, s1, s2, r1, r2
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Params:
            - open: False
            - close: False
            - _autoplot: True
        .......................................................................
        - PivotPoint:
          - Lines: p, s1, s2, r1, r2
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Params:
            - open: False
            - close: False
            - _autoplot: True
      *************************************************************************
      - Observers:
        .......................................................................
        - Broker:
          - Lines: cash, value
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Params:
            - fund: None
        .......................................................................
        - BuySell:
          - Lines: buy, sell
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Params:
            - barplot: True
            - bardist: 0.015
        .......................................................................
        - DataTrades:
          - Lines: 000012.XSHE, 
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Params:
            - usenames: True
      *************************************************************************
      - Analyzers:
        .......................................................................
        - Value:
          - Begin: 1000000.0
          - End: 1513214.8499999999
        .......................................................................
        - _TotalValue:
          - Params: None
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Analysis:
            - 2018-01-02 23:59:59.999989: 1000000.0
            - 2018-01-03 23:59:59.999989: 1000000.0
            - 2018-01-04 23:59:59.999989: 1000000.0
            - 2018-01-05 23:59:59.999989: 1000000.0
            - 2018-01-08 23:59:59.999989: 1000000.0
            - 2018-01-09 23:59:59.999989: 1000000.0
            - 2018-01-10 23:59:59.999989: 1000000.0
            - 2018-01-11 23:59:59.999989: 1000000.0
            - 2018-01-12 23:59:59.999989: 1000000.0
            - 2018-01-15 23:59:59.999989: 1000000.0
            - 2018-01-16 23:59:59.999989: 1000000.0
            - 2018-01-17 23:59:59.999989: 1000000.0
            - 2018-01-18 23:59:59.999989: 1000000.0
            - 2018-01-19 23:59:59.999989: 1000000.0
            - 2018-01-22 23:59:59.999989: 1000000.0
            - 2018-01-23 23:59:59.999989: 1000000.0
            - 2018-01-24 23:59:59.999989: 1000000.0
            - 2018-01-25 23:59:59.999989: 1000000.0
            - 2018-01-26 23:59:59.999989: 1000000.0
            - 2018-01-29 23:59:59.999989: 1000000.0
            - 2018-01-30 23:59:59.999989: 1000000.0
            - 2018-01-31 23:59:59.999989: 1000000.0
            - 2018-02-01 23:59:59.999989: 1000000.0
            - 2018-02-02 23:59:59.999989: 1000000.0
            - 2018-02-05 23:59:59.999989: 1000000.0
            - 2018-02-06 23:59:59.999989: 1000000.0
            - 2018-02-07 23:59:59.999989: 1000000.0
            - 2018-02-08 23:59:59.999989: 1000000.0
            - 2018-02-09 23:59:59.999989: 1000000.0
            - 2018-02-12 23:59:59.999989: 1000000.0
            - 2018-02-13 23:59:59.999989: 1000000.0
            - 2018-02-14 23:59:59.999989: 1000000.0
            - 2018-02-22 23:59:59.999989: 1000000.0
            - 2018-02-23 23:59:59.999989: 1003774.0000000001
            - 2018-02-26 23:59:59.999989: 1017595.0
            - 2018-02-27 23:59:59.999989: 1003774.0000000001
            - 2018-02-28 23:59:59.999989: 1008772.0
            - 2018-03-01 23:59:59.999989: 1010047.0
            - 2018-03-02 23:59:59.999989: 1001224.0000000001
            - 2018-03-05 23:59:59.999989: 998725.0
            - 2018-03-06 23:59:59.999989: 1022593.0
            - 2018-03-07 23:59:59.999989: 1015045.0
            - 2018-03-08 23:59:59.999989: 1033915.0
            - 2018-03-09 23:59:59.999989: 1030141.0
            - 2018-03-12 23:59:59.999989: 1035190.0
            - 2018-03-13 23:59:59.999989: 1027642.0
            - 2018-03-14 23:59:59.999989: 1035190.0
            - 2018-03-15 23:59:59.999989: 1036414.0
            - 2018-03-16 23:59:59.999989: 1021369.0
            - 2018-03-19 23:59:59.999989: 998725.0
            - 2018-03-20 23:59:59.999989: 984837.7
            - 2018-03-21 23:59:59.999989: 984837.7
            - 2018-03-22 23:59:59.999989: 984837.7
            - 2018-03-23 23:59:59.999989: 984837.7
            - 2018-03-26 23:59:59.999989: 984837.7
            - 2018-03-27 23:59:59.999989: 984837.7
            - 2018-03-28 23:59:59.999989: 984837.7
            - 2018-03-29 23:59:59.999989: 984837.7
            - 2018-03-30 23:59:59.999989: 984837.7
            - 2018-04-02 23:59:59.999989: 984837.7
            - 2018-04-03 23:59:59.999989: 984837.7
            - 2018-04-04 23:59:59.999989: 984837.7
            - 2018-04-09 23:59:59.999989: 984837.7
            - 2018-04-10 23:59:59.999989: 984837.7
            - 2018-04-11 23:59:59.999989: 984837.7
            - 2018-04-12 23:59:59.999989: 984837.7
            - 2018-04-13 23:59:59.999989: 984837.7
            - 2018-04-16 23:59:59.999989: 984837.7
            - 2018-04-17 23:59:59.999989: 984837.7
            - 2018-04-18 23:59:59.999989: 984837.7
            - 2018-04-19 23:59:59.999989: 984837.7
            - 2018-04-20 23:59:59.999989: 984837.7
            - 2018-04-23 23:59:59.999989: 984837.7
            - 2018-04-24 23:59:59.999989: 984837.7
            - 2018-04-25 23:59:59.999989: 984837.7
            - 2018-04-26 23:59:59.999989: 984837.7
            - 2018-04-27 23:59:59.999989: 984837.7
            - 2018-05-02 23:59:59.999989: 984837.7
            - 2018-05-03 23:59:59.999989: 984837.7
            - 2018-05-04 23:59:59.999989: 984837.7
            - 2018-05-07 23:59:59.999989: 984837.7
            - 2018-05-08 23:59:59.999989: 984837.7
            - 2018-05-09 23:59:59.999989: 984837.7
            - 2018-05-10 23:59:59.999989: 984837.7
            - 2018-05-11 23:59:59.999989: 984837.7
            - 2018-05-14 23:59:59.999989: 984837.7
            - 2018-05-15 23:59:59.999989: 984837.7
            - 2018-05-16 23:59:59.999989: 984837.7
            - 2018-05-17 23:59:59.999989: 984837.7
            - 2018-05-18 23:59:59.999989: 984837.7
            - 2018-05-21 23:59:59.999989: 984837.7
            - 2018-05-22 23:59:59.999989: 984837.7
            - 2018-05-23 23:59:59.999989: 984837.7
            - 2018-05-24 23:59:59.999989: 984837.7
            - 2018-05-25 23:59:59.999989: 984837.7
            - 2018-05-28 23:59:59.999989: 984837.7
            - 2018-05-29 23:59:59.999989: 984837.7
            - 2018-05-30 23:59:59.999989: 984837.7
            - 2018-05-31 23:59:59.999989: 984837.7
            - 2018-06-01 23:59:59.999989: 983445.6999999998
            - 2018-06-04 23:59:59.999989: 973411.7
            - 2018-06-05 23:59:59.999989: 980603.6999999998
            - 2018-06-06 23:59:59.999989: 980603.6999999998
            - 2018-06-07 23:59:59.999989: 967727.6999999998
            - 2018-06-08 23:59:59.999989: 947717.6999999998
            - 2018-06-11 23:59:59.999989: 950559.7
            - 2018-06-12 23:59:59.999989: 953401.6999999998
            - 2018-06-13 23:59:59.999989: 934934.4999999999
            - 2018-06-14 23:59:59.999989: 934934.4999999999
            - 2018-06-15 23:59:59.999989: 934934.4999999999
            - 2018-06-19 23:59:59.999989: 934934.4999999999
            - 2018-06-20 23:59:59.999989: 934934.4999999999
            - 2018-06-21 23:59:59.999989: 934934.4999999999
            - 2018-06-22 23:59:59.999989: 934934.4999999999
            - 2018-06-25 23:59:59.999989: 934934.4999999999
            - 2018-06-26 23:59:59.999989: 934934.4999999999
            - 2018-06-27 23:59:59.999989: 934934.4999999999
            - 2018-06-28 23:59:59.999989: 934934.4999999999
            - 2018-06-29 23:59:59.999989: 934934.4999999999
            - 2018-07-02 23:59:59.999989: 934934.4999999999
            - 2018-07-03 23:59:59.999989: 934934.4999999999
            - 2018-07-04 23:59:59.999989: 934934.4999999999
            - 2018-07-05 23:59:59.999989: 934934.4999999999
            - 2018-07-06 23:59:59.999989: 934934.4999999999
            - 2018-07-09 23:59:59.999989: 934934.4999999999
            - 2018-07-10 23:59:59.999989: 934934.4999999999
            - 2018-07-11 23:59:59.999989: 934934.4999999999
            - 2018-07-12 23:59:59.999989: 934934.4999999999
            - 2018-07-13 23:59:59.999989: 934934.4999999999
            - 2018-07-16 23:59:59.999989: 934934.4999999999
            - 2018-07-17 23:59:59.999989: 934934.4999999999
            - 2018-07-18 23:59:59.999989: 934934.4999999999
            - 2018-07-19 23:59:59.999989: 934934.4999999999
            - 2018-07-20 23:59:59.999989: 934934.4999999999
            - 2018-07-23 23:59:59.999989: 934934.4999999999
            - 2018-07-24 23:59:59.999989: 934934.4999999999
            - 2018-07-25 23:59:59.999989: 934934.4999999999
            - 2018-07-26 23:59:59.999989: 934934.4999999999
            - 2018-07-27 23:59:59.999989: 934934.4999999999
            - 2018-07-30 23:59:59.999989: 934934.4999999999
            - 2018-07-31 23:59:59.999989: 934934.4999999999
            - 2018-08-01 23:59:59.999989: 934934.4999999999
